1,2,3,4,5,2,3
264,0be59876-d70c-486c-8e0b-a06bef7a2cd6,tennis,want,04-12-2020 10:04,positive,70
265,0be59876-d70c-486c-8e0b-a06bef7a2cd6,tennis,peeking,25-01-2021 11:00,neutral,35
266,0be59876-d70c-486c-8e0b-a06bef7a2cd6,tennis,hate,04-05-2021 19:40,negative,5
267,0be59876-d70c-486c-8e0b-a06bef7a2cd6,tennis,disgust,23-07-2020 19:31,negative,0
268,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,love,06-01-2021 06:08,positive,65
269,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,worried,21-10-2020 03:48,negative,12
270,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,worried,23-02-2021 22:36,negative,12
271,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,super love,26-01-2021 01:00,positive,75
272,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,peeking,18-12-2020 14:07,neutral,35
273,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,indifferent,23-05-2021 23:27,neutral,20
274,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,worried,31-10-2020 03:17,negative,12
275,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,indifferent,20-02-2021 20:02,neutral,20
276,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,super love,28-10-2020 13:14,positive,75
277,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,disgust,08-12-2020 13:12,negative,0
278,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,scared,04-11-2020 21:06,negative,15
279,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,scared,24-08-2020 13:48,negative,15
280,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,disgust,05-01-2021 13:15,negative,0
281,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,adore,28-02-2021 09:21,positive,72
282,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,dislike,22-09-2020 04:09,negative,10
283,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,disgust,08-11-2020 02:43,negative,0
284,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,love,26-10-2020 11:48,positive,65
285,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,heart,04-11-2020 14:58,positive,60
286,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,peeking,07-03-2021 06:31,neutral,35
287,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,intrigued,17-06-2021 23:27,positive,45
288,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,intrigued,27-07-2020 23:54,positive,45
289,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,disgust,19-04-2021 01:45,negative,0
290,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,like,05-10-2020 13:55,positive,50
291,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,super love,28-09-2020 08:49,positive,75
292,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,dislike,25-02-2021 04:02,negative,10
293,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,heart,24-12-2020 22:31,positive,60
294,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,heart,15-06-2021 12:15,positive,60
295,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,intrigued,12-02-2021 04:23,positive,45
296,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,adore,31-08-2020 00:39,positive,72
297,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,indifferent,11-01-2021 08:47,neutral,20
298,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,super love,02-08-2020 20:28,positive,75
299,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,disgust,18-10-2020 12:49,negative,0
300,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,peeking,28-03-2021 08:08,neutral,35
301,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,super love,11-02-2021 04:02,positive,75
302,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,heart,12-08-2020 23:43,positive,60
303,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,scared,07-01-2021 02:48,negative,15
304,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,scared,19-02-2021 00:55,negative,15
305,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,super love,08-06-2021 10:45,positive,75
306,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,like,18-10-2020 04:17,positive,50
307,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,super love,05-11-2020 13:54,positive,75
308,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,intrigued,16-08-2020 12:12,positive,45
309,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,scared,14-10-2020 14:55,negative,15
310,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,peeking,01-04-2021 12:04,neutral,35
311,81abd65a-3b76-4574-a0a7-db6bf7184ae2,food,like,25-09-2020 06:17,positive,50
312,e6ee2244-9382-49a9-8cbf-fa54aaaa2392,travel,intrigued,03-03-2021 18:40,positive,45
313,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,fitness,interested,30-10-2020 03:52,positive,30
314,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,fitness,like,12-02-2021 05:48,positive,50
315,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,fitness,disgust,08-02-2021 03:28,negative,0
316,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,fitness,interested,02-04-2021 07:49,positive,30
317,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,fitness,worried,30-06-2020 05:53,negative,12
318,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,fitness,worried,22-10-2020 23:10,negative,12
319,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,fitness,indifferent,16-06-2021 13:46,neutral,20
320,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,fitness,cherish,10-08-2020 13:42,positive,70
321,f332d362-dc48-46c2-a64b-641157c0987e,soccer,adore,26-07-2020 19:34,positive,72
322,f332d362-dc48-46c2-a64b-641157c0987e,soccer,interested,12-12-2020 15:31,positive,30
323,f332d362-dc48-46c2-a64b-641157c0987e,soccer,want,21-08-2020 15:22,positive,70
324,f332d362-dc48-46c2-a64b-641157c0987e,soccer,indifferent,31-05-2021 20:37,neutral,20
325,f332d362-dc48-46c2-a64b-641157c0987e,soccer,indifferent,14-02-2021 06:00,neutral,20
326,f332d362-dc48-46c2-a64b-641157c0987e,soccer,disgust,15-02-2021 20:35,negative,0
327,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,hate,08-09-2020 14:01,negative,5
328,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,worried,28-10-2020 07:37,negative,12
329,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,interested,21-11-2020 19:53,positive,30
330,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,scared,16-10-2020 22:41,negative,15
331,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,hate,08-01-2021 12:46,negative,5
332,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,want,07-09-2020 06:55,positive,70
333,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,hate,26-01-2021 16:14,negative,5
334,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,worried,15-09-2020 22:47,negative,12
335,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,love,09-11-2020 00:34,positive,65
336,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,indifferent,01-02-2021 04:49,neutral,20
337,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,want,14-04-2021 18:36,positive,70
338,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,love,12-01-2021 11:57,positive,65
339,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,dislike,02-11-2020 22:53,negative,10
340,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,heart,08-03-2021 00:05,positive,60
341,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,want,14-09-2020 05:11,positive,70
342,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,dislike,28-07-2020 09:50,negative,10
343,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,want,30-06-2020 01:25,positive,70
344,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,adore,26-01-2021 19:53,positive,72
345,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,adore,19-05-2021 16:20,positive,72
346,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,want,11-03-2021 23:55,positive,70
347,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,want,17-10-2020 22:39,positive,70
348,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,adore,12-04-2021 17:12,positive,72
349,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,hate,25-11-2020 01:57,negative,5
350,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,disgust,09-06-2021 09:41,negative,0
351,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,peeking,20-05-2021 17:51,neutral,35
352,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,hate,30-09-2020 18:09,negative,5
353,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,super love,07-10-2020 16:03,positive,75
354,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,scared,11-01-2021 16:13,negative,15
355,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,disgust,26-12-2020 06:13,negative,0
356,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,disgust,15-06-2021 17:31,negative,0
357,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,scared,21-05-2021 09:25,negative,15
358,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,intrigued,14-11-2020 15:11,positive,45
359,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,super love,05-05-2021 15:38,positive,75
360,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,interested,17-08-2020 10:08,positive,30
361,a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,intrigued,31-12-2020 05:53,positive,45
362,9b3a6d30-48e8-476c-82be-9031524bd04d,food,disgust,21-11-2020 03:14,negative,0
363,9b3a6d30-48e8-476c-82be-9031524bd04d,food,hate,05-10-2020 18:00,negative,5
364,9b3a6d30-48e8-476c-82be-9031524bd04d,food,cherish,28-05-2021 15:20,positive,70
365,9b3a6d30-48e8-476c-82be-9031524bd04d,food,hate,12-01-2021 12:14,negative,5
366,9b3a6d30-48e8-476c-82be-9031524bd04d,food,scared,20-02-2021 00:07,negative,15
367,9b3a6d30-48e8-476c-82be-9031524bd04d,food,intrigued,14-07-2020 21:01,positive,45
368,9b3a6d30-48e8-476c-82be-9031524bd04d,food,worried,05-06-2021 10:04,negative,12
369,9b3a6d30-48e8-476c-82be-9031524bd04d,food,want,23-03-2021 01:55,positive,70
370,9b3a6d30-48e8-476c-82be-9031524bd04d,food,cherish,18-05-2021 09:52,positive,70
371,9b3a6d30-48e8-476c-82be-9031524bd04d,food,like,04-06-2021 16:57,positive,50
372,9b3a6d30-48e8-476c-82be-9031524bd04d,food,disgust,01-01-2021 11:23,negative,0
373,9b3a6d30-48e8-476c-82be-9031524bd04d,food,dislike,29-05-2021 04:16,negative,10
374,9b3a6d30-48e8-476c-82be-9031524bd04d,food,interested,18-07-2020 10:43,positive,30
375,9b3a6d30-48e8-476c-82be-9031524bd04d,food,adore,07-11-2020 01:54,positive,72
376,9b3a6d30-48e8-476c-82be-9031524bd04d,food,like,11-08-2020 12:01,positive,50
377,9b3a6d30-48e8-476c-82be-9031524bd04d,food,dislike,24-07-2020 18:23,negative,10
378,9b3a6d30-48e8-476c-82be-9031524bd04d,food,scared,08-10-2020 08:38,negative,15
379,9b3a6d30-48e8-476c-82be-9031524bd04d,food,indifferent,05-02-2021 13:05,neutral,20
380,9b3a6d30-48e8-476c-82be-9031524bd04d,food,interested,26-07-2020 10:36,positive,30
381,9b3a6d30-48e8-476c-82be-9031524bd04d,food,like,19-05-2021 04:30,positive,50
382,9b3a6d30-48e8-476c-82be-9031524bd04d,food,super love,15-11-2020 22:53,positive,75
383,9b3a6d30-48e8-476c-82be-9031524bd04d,food,worried,04-02-2021 13:45,negative,12
384,9b3a6d30-48e8-476c-82be-9031524bd04d,food,intrigued,01-08-2020 23:38,positive,45
385,9b3a6d30-48e8-476c-82be-9031524bd04d,food,super love,22-09-2020 17:07,positive,75
386,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,adore,21-05-2021 12:47,positive,72
387,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,peeking,25-02-2021 12:05,neutral,35
388,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,disgust,10-04-2021 09:41,negative,0
389,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,worried,06-04-2021 19:56,negative,12
390,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,worried,05-04-2021 16:42,negative,12
391,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,disgust,14-12-2020 12:53,negative,0
392,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,heart,06-03-2021 10:03,positive,60
393,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,hate,12-10-2020 01:42,negative,5
394,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,like,14-11-2020 10:25,positive,50
395,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,hate,13-02-2021 13:45,negative,5
396,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,love,08-05-2021 11:21,positive,65
397,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,scared,20-11-2020 19:09,negative,15
398,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,want,18-07-2020 03:52,positive,70
399,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,love,27-08-2020 15:23,positive,65
400,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,dislike,29-09-2020 02:49,negative,10
401,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,like,17-08-2020 14:29,positive,50
402,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,want,16-08-2020 17:45,positive,70
403,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,like,06-07-2020 00:08,positive,50
404,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,scared,16-05-2021 13:24,negative,15
405,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,love,20-05-2021 22:09,positive,65
406,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,hate,11-02-2021 08:54,negative,5
407,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,intrigued,03-08-2020 17:58,positive,45
408,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,want,18-09-2020 16:29,positive,70
409,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,hate,27-03-2021 08:58,negative,5
410,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,dislike,13-07-2020 21:02,negative,10
411,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,super love,19-01-2021 03:07,positive,75
412,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,want,30-04-2021 06:11,positive,70
413,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,indifferent,03-02-2021 18:41,neutral,20
414,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,disgust,06-10-2020 10:20,negative,0
415,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,interested,07-11-2020 17:59,positive,30
416,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,dislike,22-12-2020 01:07,negative,10
417,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,indifferent,20-03-2021 14:45,neutral,20
418,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,intrigued,14-08-2020 09:02,positive,45
419,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,intrigued,20-09-2020 19:55,positive,45
420,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,scared,20-12-2020 16:12,negative,15
421,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,adore,08-05-2021 18:54,positive,72
422,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,disgust,27-08-2020 15:08,negative,0
423,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,cherish,23-05-2021 04:59,positive,70
424,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,love,27-11-2020 02:50,positive,65
425,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,super love,16-04-2021 11:15,positive,75
426,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,hate,29-05-2021 04:12,negative,5
427,baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,worried,27-10-2020 22:11,negative,12
428,baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,intrigued,03-04-2021 05:44,positive,45
429,baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,dislike,29-06-2020 07:21,negative,10
430,baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,hate,24-09-2020 06:28,negative,5
431,baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,disgust,13-09-2020 08:14,negative,0
432,baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,disgust,19-08-2020 03:04,negative,0
433,baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,cherish,11-05-2021 19:35,positive,70
434,baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,indifferent,02-04-2021 19:50,neutral,20
435,baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,cherish,22-09-2020 01:23,positive,70
436,baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,indifferent,15-12-2020 21:35,neutral,20
437,baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,love,28-05-2021 07:57,positive,65
438,baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,love,09-06-2021 03:55,positive,65
439,baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,cherish,07-09-2020 15:21,positive,70
440,baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,dislike,08-08-2020 00:29,negative,10
441,baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,like,19-12-2020 19:32,positive,50
442,baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,hate,24-05-2021 06:17,negative,5
443,baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,worried,26-01-2021 07:25,negative,12
444,baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,super love,30-10-2020 16:05,positive,75
445,baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,interested,18-12-2020 02:24,positive,30
446,baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,scared,21-07-2020 16:09,negative,15
447,baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,like,05-02-2021 15:30,positive,50
448,baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,cherish,10-12-2020 05:51,positive,70
449,baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,love,26-09-2020 12:50,positive,65
450,baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,want,13-01-2021 16:16,positive,70
451,baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,like,12-11-2020 17:49,positive,50
452,baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,disgust,09-03-2021 21:30,negative,0
453,baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,heart,18-05-2021 03:47,positive,60
454,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,super love,02-08-2020 18:35,positive,75
455,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,hate,14-04-2021 13:48,negative,5
456,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,disgust,12-12-2020 23:02,negative,0
457,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,indifferent,24-08-2020 09:55,neutral,20
458,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,like,07-10-2020 09:31,positive,50
459,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,like,11-03-2021 14:45,positive,50
460,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,disgust,30-03-2021 23:01,negative,0
461,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,peeking,03-01-2021 04:02,neutral,35
462,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,peeking,30-05-2021 09:31,neutral,35
463,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,indifferent,13-04-2021 13:42,neutral,20
464,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,indifferent,13-03-2021 16:37,neutral,20
465,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,adore,07-09-2020 11:48,positive,72
466,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,interested,06-02-2021 13:18,positive,30
467,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,scared,18-05-2021 09:28,negative,15
468,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,super love,25-04-2021 09:44,positive,75
469,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,dislike,28-02-2021 16:15,negative,10
470,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,disgust,22-10-2020 03:40,negative,0
471,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,peeking,24-05-2021 22:19,neutral,35
472,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,interested,16-11-2020 06:37,positive,30
473,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,dislike,25-10-2020 11:15,negative,10
474,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,interested,18-04-2021 11:43,positive,30
475,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,indifferent,03-06-2021 19:13,neutral,20
476,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,love,26-10-2020 12:50,positive,65
477,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,indifferent,08-09-2020 07:08,neutral,20
478,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,dislike,02-12-2020 08:56,negative,10
479,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,adore,18-11-2020 08:02,positive,72
480,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,adore,25-05-2021 14:14,positive,72
481,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,peeking,30-01-2021 14:21,neutral,35
482,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,peeking,23-07-2020 02:21,neutral,35
483,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,cherish,06-12-2020 14:59,positive,70
484,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,cherish,13-06-2021 03:27,positive,70
485,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,intrigued,23-01-2021 02:20,positive,45
486,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,intrigued,14-07-2020 08:11,positive,45
487,f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,heart,23-04-2021 22:20,positive,60
488,388bd9db-9d10-4f47-87c4-6db46e83bc95,education,interested,22-08-2020 23:58,positive,30
489,388bd9db-9d10-4f47-87c4-6db46e83bc95,education,like,03-04-2021 23:11,positive,50
490,388bd9db-9d10-4f47-87c4-6db46e83bc95,education,cherish,14-04-2021 19:59,positive,70
491,388bd9db-9d10-4f47-87c4-6db46e83bc95,education,adore,15-04-2021 17:03,positive,72
492,388bd9db-9d10-4f47-87c4-6db46e83bc95,education,want,23-05-2021 16:22,positive,70
493,388bd9db-9d10-4f47-87c4-6db46e83bc95,education,dislike,03-10-2020 13:46,negative,10
494,388bd9db-9d10-4f47-87c4-6db46e83bc95,education,like,09-08-2020 07:58,positive,50
495,388bd9db-9d10-4f47-87c4-6db46e83bc95,education,want,16-12-2020 01:34,positive,70
496,388bd9db-9d10-4f47-87c4-6db46e83bc95,education,super love,28-04-2021 09:23,positive,75
497,388bd9db-9d10-4f47-87c4-6db46e83bc95,education,cherish,12-03-2021 00:42,positive,70
498,388bd9db-9d10-4f47-87c4-6db46e83bc95,education,disgust,31-03-2021 00:16,negative,0
499,388bd9db-9d10-4f47-87c4-6db46e83bc95,education,love,16-06-2021 00:13,positive,65
500,388bd9db-9d10-4f47-87c4-6db46e83bc95,education,like,03-06-2021 12:45,positive,50
501,388bd9db-9d10-4f47-87c4-6db46e83bc95,education,dislike,19-04-2021 05:11,negative,10
502,388bd9db-9d10-4f47-87c4-6db46e83bc95,education,heart,25-03-2021 22:25,positive,60
503,388bd9db-9d10-4f47-87c4-6db46e83bc95,education,indifferent,04-12-2020 16:38,neutral,20
504,388bd9db-9d10-4f47-87c4-6db46e83bc95,education,interested,17-12-2020 06:49,positive,30
505,388bd9db-9d10-4f47-87c4-6db46e83bc95,education,interested,22-07-2020 17:01,positive,30
506,78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,want,11-09-2020 19:13,positive,70
507,78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,super love,30-04-2021 09:22,positive,75
508,78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,scared,13-12-2020 15:10,negative,15
509,78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,love,28-03-2021 17:20,positive,65
510,78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,hate,23-03-2021 13:28,negative,5
511,78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,cherish,01-08-2020 02:18,positive,70
512,78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,adore,02-05-2021 01:43,positive,72
513,78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,love,09-06-2021 12:33,positive,65
514,78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,dislike,27-08-2020 06:31,negative,10
515,78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,adore,06-07-2020 18:54,positive,72
516,78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,hate,22-01-2021 15:32,negative,5
